hoja,seccion,columna_excel,encabezado_principal,encabezado_sub,campo_destino,tipo_dato,descripcion
A11,A.4,Q,Reactivos,,rango_etario_7,entero,
A11,A.4,R,20 - 24 años,Procesados,rango_etario_20_24_anos,entero,
A11,A.4,S,Reactivos,,rango_etario_8,entero,
A11,A.4,T,25 - 29 años,Procesados,rango_etario_25_29_anos,entero,
A11,A.4,U,Reactivos,,rango_etario_9,entero,
A11,A.4,V,30 - 34 años,Procesados,rango_etario_30_34_anos,entero,
A11,A.4,W,Reactivos,,rango_etario_10,entero,
A11,A.4,X,35 - 39 años,Procesados,rango_etario_35_39_anos,entero,
A11,A.4,Y,Reactivos,,rango_etario_11,entero,
A11,A.4,Z,40 - 44 años,Procesados,rango_etario_40_44_anos,entero,
A11,A.4,AA,Reactivos,,rango_etario_12,entero,
A11,A.4,AB,45 - 49 años,Procesados,rango_etario_45_49_anos,entero,
A11,A.4,AC,Reactivos,,rango_etario_13,entero,
A11,A.4,AD,50 - 54 años,Procesados,rango_etario_50_54_anos,entero,
A11,A.4,AE,Reactivos,,rango_etario_14,entero,
A11,A.4,AF,55 - 59 años,Procesados,rango_etario_55_59_anos,entero,
A11,A.4,AG,Reactivos,,rango_etario_15,entero,
A11,A.4,AH,60 - 64 años,Procesados,rango_etario_60_64_anos,entero,
A11,A.4,AI,Reactivos,,rango_etario_16,entero,
A11,A.4,AJ,65 - 69 años,Procesados,rango_etario_65_69_anos,entero,
A11,A.4,AK,Reactivos,,rango_etario_17,entero,
A11,A.4,AL,70 - 74 años,Procesados,rango_etario_70_74_anos,entero,
A11,A.4,AM,Reactivos,,rango_etario_18,entero,
A11,A.4,AN,75 - 79 años,Procesados,rango_etario_75_79_anos,entero,
A11,A.4,AO,Reactivos,,rango_etario_19,entero,
A11,A.4,AP,80 y más años,Procesados,rango_etario_80_y_mas_anos,entero,
A11,A.4,AQ,Reactivos,,rango_etario_20,entero,
A11,A.4,AR,POR SEXO (Procesados),Hombres,por_sexo_procesados_hombres,entero,
A11,A.4,AS,Mujeres,,por_sexo_procesados_mujeres,entero,
A11,A.4,AT,TRANS,Masculino,trans,entero,
A11,A.4,AU,Femenino,,trans_2,entero,
A11,A.4,AV,Pueblos Originarios,,pueblos_originarios,entero,
A11,A.4,AW,Migrantes,,migrantes,entero,
A11,A.5,A,GRUPO DE PESQUISA,,grupo_de_pesquisa,entero,
A11,A.5,B,TOTAL,Procesados,total,entero,
A11,A.5,C,Reactivos,,total_2,entero,
A11,A.5,D,RANGO ETARIO,Menos de 6 meses | Procesados,rango_etario_menos_de_6_meses,entero,
A11,A.5,E,Reactivos,,rango_etario,entero,
A11,A.5,F,6 a 11 meses,Procesados,rango_etario_6_a_11_meses,entero,
A11,A.5,G,Reactivos,,rango_etario_2,entero,
A11,A.5,H,12-24 meses,Procesados,rango_etario_12_24_meses,entero,
A11,A.5,I,Reactivos,,rango_etario_3,entero,
A11,A.5,J,3 a 4 años,Procesados,rango_etario_3_a_4_anos,entero,
A11,A.5,K,Reactivos,,rango_etario_4,entero,
A11,A.5,L,5 a 9 años,Procesados,rango_etario_5_a_9_anos,entero,
A11,A.5,M,Reactivos,,rango_etario_5,entero,
A11,A.5,N,10 - 14 años,Procesados,rango_etario_10_14_anos,entero,
A11,A.5,O,Reactivos,,rango_etario_6,entero,
A11,A.5,P,15 - 19 años,Procesados,rango_etario_15_19_anos,entero,
A11,A.5,Q,Reactivos,,rango_etario_7,entero,
A11,A.5,R,20 - 24 años,Procesados,rango_etario_20_24_anos,entero,
A11,A.5,S,Reactivos,,rango_etario_8,entero,
A11,A.5,T,25 - 29 años,Procesados,rango_etario_25_29_anos,entero,
A11,A.5,U,Reactivos,,rango_etario_9,entero,
A11,A.5,V,30 - 34 años,Procesados,rango_etario_30_34_anos,entero,
A11,A.5,W,Reactivos,,rango_etario_10,entero,
A11,A.5,X,35 - 39 años,Procesados,rango_etario_35_39_anos,entero,
A11,A.5,Y,Reactivos,,rango_etario_11,entero,
A11,A.5,Z,40 - 44 años,Procesados,rango_etario_40_44_anos,entero,
A11,A.5,AA,Reactivos,,rango_etario_12,entero,
A11,A.5,AB,45 - 49 años,Procesados,rango_etario_45_49_anos,entero,
A11,A.5,AC,Reactivos,,rango_etario_13,entero,
A11,A.5,AD,50 - 54 años,Procesados,rango_etario_50_54_anos,entero,
A11,A.5,AE,Reactivos,,rango_etario_14,entero,
A11,A.5,AF,55 - 59 años,Procesados,rango_etario_55_59_anos,entero,
A11,A.5,AG,Reactivos,,rango_etario_15,entero,
A11,A.5,AH,60 - 64 años,Procesados,rango_etario_60_64_anos,entero,
A11,A.5,AI,Reactivos,,rango_etario_16,entero,
A11,A.5,AJ,65 - 69 años,Procesados,rango_etario_65_69_anos,entero,
A11,A.5,AK,Reactivos,,rango_etario_17,entero,
A11,A.5,AL,70 - 74 años,Procesados,rango_etario_70_74_anos,entero,
A11,A.5,AM,Reactivos,,rango_etario_18,entero,
A11,A.5,AN,75 - 79 años,Procesados,rango_etario_75_79_anos,entero,
A11,A.5,AO,Reactivos,,rango_etario_19,entero,
A11,A.5,AP,80 y más años,Procesados,rango_etario_80_y_mas_anos,entero,
A11,A.5,AQ,Reactivos,,rango_etario_20,entero,
A11,A.5,AR,POR SEXO (Procesados),Hombres,por_sexo_procesados_hombres,entero,
A11,A.5,AS,Mujeres,,por_sexo_procesados_mujeres,entero,
A11,A.5,AT,TRANS,Masculino,trans,entero,
A11,A.5,AU,Femenino,,trans_2,entero,
A11,A.5,AV,Pueblos Originarios,,pueblos_originarios,entero,
A11,A.5,AW,Migrantes,,migrantes,entero,
A11,A.6,A,GRUPO DE PESQUISA,,grupo_de_pesquisa,entero,
A11,A.6,B,TOTAL,Procesados,total,entero,
A11,A.6,C,Reactivos,,total_2,entero,
A11,A.6,D,RANGO ETARIO,Menos de 6 meses | Procesados,rango_etario_menos_de_6_meses,entero,
A11,A.6,E,Reactivos,,rango_etario,entero,
A11,A.6,F,6 - 11 meses,Procesados,rango_etario_6_11_meses,entero,
A11,A.6,G,Reactivos,,rango_etario_2,entero,
A11,A.6,H,12-24 meses,Procesados,rango_etario_12_24_meses,entero,
A11,A.6,I,Reactivos,,rango_etario_3,entero,
A11,A.6,J,3 - 4 años,Procesados,rango_etario_3_4_anos,entero,
A11,A.6,K,Reactivos,,rango_etario_4,entero,
A11,A.6,L,5 - 9 años,Procesados,rango_etario_5_9_anos,entero,
A11,A.6,M,Reactivos,,rango_etario_5,entero,
A11,A.6,N,10 - 14 años,Procesados,rango_etario_10_14_anos,entero,
A11,A.6,O,Reactivos,,rango_etario_6,entero,
A11,A.6,P,15 - 19 años,Procesados,rango_etario_15_19_anos,entero,
A11,A.6,Q,Reactivos,,rango_etario_7,entero,
A11,A.6,R,20 - 24 años,Procesados,rango_etario_20_24_anos,entero,
A11,A.6,S,Reactivos,,rango_etario_8,entero,
A11,A.6,T,25 - 29 años,Procesados,rango_etario_25_29_anos,entero,
A11,A.6,U,Reactivos,,rango_etario_9,entero,
A11,A.6,V,30 - 34 años,Procesados,rango_etario_30_34_anos,entero,
A11,A.6,W,Reactivos,,rango_etario_10,entero,
A11,A.6,X,35 - 39 años,Procesados,rango_etario_35_39_anos,entero,
A11,A.6,Y,Reactivos,,rango_etario_11,entero,
A11,A.6,Z,40 - 44 años,Procesados,rango_etario_40_44_anos,entero,
A11,A.6,AA,Reactivos,,rango_etario_12,entero,
A11,A.6,AB,45 - 49 años,Procesados,rango_etario_45_49_anos,entero,
A11,A.6,AC,Reactivos,,rango_etario_13,entero,
A11,A.6,AD,50 - 54 años,Procesados,rango_etario_50_54_anos,entero,
A11,A.6,AE,Reactivos,,rango_etario_14,entero,
A11,A.6,AF,55 - 59 años,Procesados,rango_etario_55_59_anos,entero,
A11,A.6,AG,Reactivos,,rango_etario_15,entero,
A11,A.6,AH,60 - 64 años,Procesados,rango_etario_60_64_anos,entero,
A11,A.6,AI,Reactivos,,rango_etario_16,entero,
A11,A.6,AJ,65 - 69 años,Procesados,rango_etario_65_69_anos,entero,
A11,A.6,AK,Reactivos,,rango_etario_17,entero,
A11,A.6,AL,70 - 74 años,Procesados,rango_etario_70_74_anos,entero,
A11,A.6,AM,Reactivos,,rango_etario_18,entero,
A11,A.6,AN,75 - 79 años,Procesados,rango_etario_75_79_anos,entero,
A11,A.6,AO,Reactivos,,rango_etario_19,entero,
A11,A.6,AP,80 y más años,Procesados,rango_etario_80_y_mas_anos,entero,
A11,A.6,AQ,Reactivos,,rango_etario_20,entero,
A11,A.6,AR,POR SEXO (Procesados),Hombres,por_sexo_procesados_hombres,entero,
A11,A.6,AS,Mujeres,,por_sexo_procesados_mujeres,entero,
A11,A.6,AT,TRANS,Masculino,trans,entero,
A11,A.6,AU,Femenino,,trans_2,entero,
A11,A.6,AV,Pueblos Originarios,,pueblos_originarios,entero,
A11,A.6,AW,Migrantes,,migrantes,entero,
A11,B.1,A,GRUPO DE USUARIOS,,grupo_de_usuarios,entero,
A11,B.1,C,HEPATITIS  B,Procesados,grupo_de_usuarios_2,entero,
A11,B.1,D,Reactivos,,hepatitis_b_procesados,entero,
A11,B.1,E,Confirmados,,hepatitis_b_reactivos,entero,
A11,B.1,F,HEPATITIS  C,Procesados,hepatitis_b_confirmados,entero,
A11,B.1,G,Reactivos,,hepatitis_c_procesados,entero,
A11,B.1,H,Confirmados,,hepatitis_c_reactivos,entero,
A11,B.1,I,CHAGAS,Procesados,hepatitis_c_confirmados,entero,
A11,B.1,J,Reactivos,,chagas_procesados,entero,
A11,B.1,K,Confirmados,,chagas_reactivos,entero,
A11,B.1,L,HTLV1,Procesados,chagas_confirmados,entero,
A11,B.1,M,Reactivos,,htlv1_procesados,entero,
A11,B.1,N,Confirmados,,htlv1_reactivos,entero,
A11,B.1,O,SÍFILIS,Procesados,htlv1_confirmados,entero,
A11,B.1,P,Reactivos,,sifilis_procesados,entero,
A11,B.2,A,GRUPO DE USUARIOS,,grupo_de_usuarios,entero,
A11,B.2,C,HEPATITIS  B,Procesados,grupo_de_usuarios_2,entero,
A11,B.2,D,Reactivos,,hepatitis_b_procesados,entero,
A11,B.2,E,Confirmados,,hepatitis_b_reactivos,entero,
A11,B.2,F,HEPATITIS  C,Procesados,hepatitis_b_confirmados,entero,
A11,B.2,G,Reactivos,,hepatitis_c_procesados,entero,
A11,B.2,H,Confirmados,,hepatitis_c_reactivos,entero,
A11,B.2,I,CHAGAS,Procesados,hepatitis_c_confirmados,entero,
A11,B.2,J,Reactivos,,chagas_procesados,entero,
A11,B.2,K,Confirmados,,chagas_reactivos,entero,
A11,B.2,L,HTLV1,Procesados,chagas_confirmados,entero,
A11,B.2,M,Reactivos,,htlv1_procesados,entero,
A11,B.2,N,Confirmados,,htlv1_reactivos,entero,
A11,B.2,O,SÍFILIS,Procesados,htlv1_confirmados,entero,
A11,B.2,P,Reactivos,,sifilis_procesados,entero,
A11,C.1,A,GRUPO DE USUARIOS,,grupo_de_usuarios,entero,
A11,C.1,C,TOTAL,Procesados,grupo_de_usuarios_2,entero,
A11,C.1,D,Confirmados positivos por ISP,,total,entero,
A11,C.1,E,RANGO ETARIO,Menos de 12 meses | Procesados,total_2,entero,
A11,C.1,F,Confirmados positivos por ISP,,rango_etario_menos_de_12_meses,entero,
A11,C.1,G,12-24 meses,Procesados,rango_etario,entero,
A11,C.1,H,Confirmados positivos por ISP,,rango_etario_12_24_meses,entero,
A11,C.1,I,3 - 4 años,Procesados,rango_etario_2,entero,
A11,C.1,J,Confirmados positivos por ISP,,rango_etario_3_4_anos,entero,
A11,C.1,K,5 - 9 años,Procesados,rango_etario_3,entero,
A11,C.1,L,Confirmados positivos por ISP,,rango_etario_5_9_anos,entero,
A11,C.1,M,10 - 14 años,Procesados,rango_etario_4,entero,
A11,C.1,N,Confirmados positivos por ISP,,rango_etario_10_14_anos,entero,
A11,C.1,O,15 - 19 años,Procesados,rango_etario_5,entero,
A11,C.1,P,Confirmados positivos por ISP,,rango_etario_15_19_anos,entero,
A11,C.1,Q,20 - 24 años,Procesados,rango_etario_6,entero,
A11,C.1,R,Confirmados positivos por ISP,,rango_etario_20_24_anos,entero,
A11,C.1,S,25 - 29 años,Procesados,rango_etario_7,entero,
A11,C.1,T,Confirmados positivos por ISP,,rango_etario_25_29_anos,entero,
A11,C.1,U,30 - 34 años,Procesados,rango_etario_8,entero,
A11,C.1,V,Confirmados positivos por ISP,,rango_etario_30_34_anos,entero,
A11,C.1,W,35 - 39 años,Procesados,rango_etario_9,entero,
A11,C.1,X,Confirmados positivos por ISP,,rango_etario_35_39_anos,entero,
A11,C.1,Y,40 - 44 años,Procesados,rango_etario_10,entero,
A11,C.1,Z,Confirmados positivos por ISP,,rango_etario_40_44_anos,entero,
A11,C.1,AA,45 - 49 años,Procesados,rango_etario_11,entero,
A11,C.1,AB,Confirmados positivos por ISP,,rango_etario_45_49_anos,entero,
A11,C.1,AC,50 - 54 años,Procesados,rango_etario_12,entero,
A11,C.1,AD,Confirmados positivos por ISP,,rango_etario_50_54_anos,entero,
A11,C.1,AE,55 - 59 años,Procesados,rango_etario_13,entero,
A11,C.1,AF,Confirmados positivos por ISP,,rango_etario_55_59_anos,entero,
A11,C.1,AG,60 - 64 años,Procesados,rango_etario_14,entero,
A11,C.1,AH,Confirmados positivos por ISP,,rango_etario_60_64_anos,entero,
A11,C.1,AI,65 y más años,Procesados,rango_etario_15,entero,
A11,C.1,AJ,Confirmados positivos por ISP,,rango_etario_65_y_mas_anos,entero,
A11,C.1,AK,POR SEXO,Hombres | Procesados,rango_etario_16,entero,
A11,C.1,AL,Confirmados positivos por ISP,,por_sexo_hombres,entero,
A11,C.1,AM,Mujeres,Procesados,por_sexo,entero,
A11,C.1,AN,Confirmados positivos por ISP,,por_sexo_mujeres,entero,
A11,C.1,AO,TRANS,Masculino | Procesados,por_sexo_2,entero,
A11,C.1,AP,Confirmados positivos por ISP,,trans_masculino,entero,
A11,C.1,AQ,Femenino,Procesados,trans,entero,
A11,C.1,AR,Confirmados positivos por ISP,,trans_femenino,entero,
A11,C.1,AS,Pueblos originarios,Procesados,trans_2,entero,
A11,C.1,AT,Confirmados positivos por ISP,,pueblos_originarios,entero,
A11,C.1,AU,Migrantes,Procesados,pueblos_originarios_2,entero,
A11,C.1,AV,Confirmados positivos por ISP,,migrantes,entero,
A11,C.1,AW,14-18 años,Procesados,migrantes_2,entero,
A11,C.1,AX,Confirmados positivos por ISP,,14_18_anos,entero,
A11,C.2,A,GRUPO DE USUARIOS,,grupo_de_usuarios,entero,
A11,C.2,C,TOTAL,Procesados,grupo_de_usuarios_2,entero,
A11,C.2,D,Confirmados positivos por ISP,,total,entero,
A11,C.2,E,RANGO ETARIO,Menos de 12 meses | Procesados,total_2,entero,
A11,C.2,F,Confirmados positivos por ISP,,rango_etario_menos_de_12_meses,entero,
A11,C.2,G,12-24 meses,Procesados,rango_etario,entero,
A11,C.2,H,Confirmados positivos por ISP,,rango_etario_12_24_meses,entero,
A11,C.2,I,3 - 4 años,Procesados,rango_etario_2,entero,
A11,C.2,J,Confirmados positivos por ISP,,rango_etario_3_4_anos,entero,
A11,C.2,K,5 - 9 años,Procesados,rango_etario_3,entero,
A11,C.2,L,Confirmados positivos por ISP,,rango_etario_5_9_anos,entero,
A11,C.2,M,10 - 14 años,Procesados,rango_etario_4,entero,
A11,C.2,N,Confirmados positivos por ISP,,rango_etario_10_14_anos,entero,
A11,C.2,O,15 - 19 años,Procesados,rango_etario_5,entero,
A11,C.2,P,Confirmados positivos por ISP,,rango_etario_15_19_anos,entero,
A11,C.2,Q,20 - 24 años,Procesados,rango_etario_6,entero,
A11,C.2,R,Confirmados positivos por ISP,,rango_etario_20_24_anos,entero,
A11,C.2,S,25 - 29 años,Procesados,rango_etario_7,entero,
A11,C.2,T,Confirmados positivos por ISP,,rango_etario_25_29_anos,entero,
A11,C.2,U,30 - 34 años,Procesados,rango_etario_8,entero,
A11,C.2,V,Confirmados positivos por ISP,,rango_etario_30_34_anos,entero,
A11,C.2,W,35 - 39 años,Procesados,rango_etario_9,entero,
A11,C.2,X,Confirmados positivos por ISP,,rango_etario_35_39_anos,entero,
A11,C.2,Y,40 - 44 años,Procesados,rango_etario_10,entero,
A11,C.2,Z,Confirmados positivos por ISP,,rango_etario_40_44_anos,entero,
A11,C.2,AA,45 - 49 años,Procesados,rango_etario_11,entero,
A11,C.2,AB,Confirmados positivos por ISP,,rango_etario_45_49_anos,entero,
A11,C.2,AC,50 - 54 años,Procesados,rango_etario_12,entero,
A11,C.2,AD,Confirmados positivos por ISP,,rango_etario_50_54_anos,entero,
A11,C.2,AE,55 - 59 años,Procesados,rango_etario_13,entero,
A11,C.2,AF,Confirmados positivos por ISP,,rango_etario_55_59_anos,entero,
A11,C.2,AG,60 - 64 años,Procesados,rango_etario_14,entero,
A11,C.2,AH,Confirmados positivos por ISP,,rango_etario_60_64_anos,entero,
A11,C.2,AI,65 y más años,Procesados,rango_etario_15,entero,
A11,C.2,AJ,Confirmados positivos por ISP,,rango_etario_65_y_mas_anos,entero,
A11,C.2,AK,POR SEXO,Hombres | Procesados,rango_etario_16,entero,
A11,C.2,AL,Confirmados positivos por ISP,,por_sexo_hombres,entero,
A11,C.2,AM,Mujeres,Procesados,por_sexo,entero,
A11,C.2,AN,Confirmados positivos por ISP,,por_sexo_mujeres,entero,
A11,C.2,AO,TRANS,Femenino | Procesados,por_sexo_2,entero,
A11,C.2,AP,Confirmados positivos por ISP,,trans_femenino,entero,
A11,C.2,AQ,Masculino,Procesados,trans,entero,
A11,C.2,AR,Confirmados positivos por ISP,,trans_masculino,entero,
A11,C.2,AS,Pueblos originarios,Procesados,trans_2,entero,
A11,C.2,AT,Confirmados positivos por ISP,,pueblos_originarios,entero,
A11,C.2,AU,Migrantes,Procesados,pueblos_originarios_2,entero,
A11,C.2,AV,Confirmados positivos por ISP,,migrantes,entero,
A11,C.2,AW,14-18 años,Procesados,migrantes_2,entero,
A11,C.2,AX,Confirmados positivos por ISP,,14_18_anos,entero,
A11,D,A,GRUPO DE USUARIOS,,grupo_de_usuarios,entero,
A11,D,B,TOTAL,Procesados,total,entero,
A11,D,C,Reactivos,,total_2,entero,
A11,D,D,RANGO ETARIO,0 - 4 años | Procesados,rango_etario_0_4_anos,entero,
A11,D,E,Reactivos,,rango_etario,entero,
A11,D,F,5 - 9 años,Procesados,rango_etario_5_9_anos,entero,
A11,D,G,Reactivos,,rango_etario_2,entero,
A11,D,H,10 - 14 años,Procesados,rango_etario_10_14_anos,entero,
A11,D,I,Reactivos,,rango_etario_3,entero,
A11,D,J,15 - 19 años,Procesados,rango_etario_15_19_anos,entero,
A11,D,K,Reactivos,,rango_etario_4,entero,
A11,D,L,20 - 24 años,Procesados,rango_etario_20_24_anos,entero,
A11,D,M,Reactivos,,rango_etario_5,entero,
A11,D,N,25 - 29 años,Procesados,rango_etario_25_29_anos,entero,
A11,D,O,Reactivos,,rango_etario_6,entero,
A11,D,P,30 - 34 años,Procesados,rango_etario_30_34_anos,entero,
A11,D,Q,Reactivos,,rango_etario_7,entero,
A11,D,R,35 - 39 años,Procesados,rango_etario_35_39_anos,entero,
A11,D,S,Reactivos,,rango_etario_8,entero,
A11,D,T,40 - 44 años,Procesados,rango_etario_40_44_anos,entero,
A11,D,U,Reactivos,,rango_etario_9,entero,
A11,D,V,45 - 49 años,Procesados,rango_etario_45_49_anos,entero,
A11,D,W,Reactivos,,rango_etario_10,entero,
A11,D,X,50 - 54 años,Procesados,rango_etario_50_54_anos,entero,
A11,D,Y,Reactivos,,rango_etario_11,entero,
A11,D,Z,55 - 59 años,Procesados,rango_etario_55_59_anos,entero,
A11,D,AA,Reactivos,,rango_etario_12,entero,
A11,D,AB,60 - 64 años,Procesados,rango_etario_60_64_anos,entero,
A11,D,AC,Reactivos,,rango_etario_13,entero,
A11,D,AD,65 - 69 años,Procesados,rango_etario_65_69_anos,entero,
A11,D,AE,Reactivos,,rango_etario_14,entero,
A11,D,AF,70 - 74 años,Procesados,rango_etario_70_74_anos,entero,
A11,D,AG,Reactivos,,rango_etario_15,entero,
A11,D,AH,75 - 79 años,Procesados,rango_etario_75_79_anos,entero,
A11,D,AI,Reactivos,,rango_etario_16,entero,
A11,D,AJ,80 y más años,Procesados,rango_etario_80_y_mas_anos,entero,
A11,D,AK,Reactivos,,rango_etario_17,entero,
A11,D,AL,"POR SEXO
(Procesados)",Hombres,por_sexoprocesados_hombres,entero,
A11,D,AM,Mujeres,,por_sexoprocesados_mujeres,entero,
A11,D,AN,TRANS,Masculino,trans_masculino,entero,
A11,D,AO,Femenino,,trans_femenino,entero,
A11,D,AP,Pueblos Originarios,,pueblos_originarios,entero,
A11,D,AQ,Migrantes,,migrantes,entero,
A11,E,A,GRUPO DE USUARIOS,,grupo_de_usuarios,entero,
A11,E,B,TOTAL,Procesados,total,entero,
A11,E,C,Reactivos,,total_2,entero,
A11,E,D,RANGO ETARIO,0 - 4 años | Procesados,rango_etario_0_4_anos,entero,
A11,E,E,Reactivos,,rango_etario,entero,
A11,E,F,5 - 9 años,Procesados,rango_etario_5_9_anos,entero,
A11,E,G,Reactivos,,rango_etario_2,entero,
A11,E,H,10 - 14 años,Procesados,rango_etario_10_14_anos,entero,
A11,E,I,Reactivos,,rango_etario_3,entero,
A11,E,J,15 - 19 años,Procesados,rango_etario_15_19_anos,entero,
A11,E,K,Reactivos,,rango_etario_4,entero,
A11,E,L,20 - 24 años,Procesados,rango_etario_20_24_anos,entero,
A11,E,M,Reactivos,,rango_etario_5,entero,
A11,E,N,25 - 29 años,Procesados,rango_etario_25_29_anos,entero,
A11,E,O,Reactivos,,rango_etario_6,entero,
A11,E,P,30 - 34 años,Procesados,rango_etario_30_34_anos,entero,
A11,E,Q,Reactivos,,rango_etario_7,entero,
A11,E,R,35 - 39 años,Procesados,rango_etario_35_39_anos,entero,
A11,E,S,Reactivos,,rango_etario_8,entero,
A11,E,T,40 - 44 años,Procesados,rango_etario_40_44_anos,entero,
A11,E,U,Reactivos,,rango_etario_9,entero,
A11,E,V,45 - 49 años,Procesados,rango_etario_45_49_anos,entero,
A11,E,W,Reactivos,,rango_etario_10,entero,
A11,E,X,50 - 54 años,Procesados,rango_etario_50_54_anos,entero,
A11,E,Y,Reactivos,,rango_etario_11,entero,
A11,E,Z,55 - 59 años,Procesados,rango_etario_55_59_anos,entero,
A11,E,AA,Reactivos,,rango_etario_12,entero,
A11,E,AB,60 - 64 años,Procesados,rango_etario_60_64_anos,entero,
A11,E,AC,Reactivos,,rango_etario_13,entero,
A11,E,AD,65 - 69 años,Procesados,rango_etario_65_69_anos,entero,
A11,E,AE,Reactivos,,rango_etario_14,entero,
A11,E,AF,70 - 74 años,Procesados,rango_etario_70_74_anos,entero,
A11,E,AG,Reactivos,,rango_etario_15,entero,
A11,E,AH,75 - 79 años,Procesados,rango_etario_75_79_anos,entero,
A11,E,AI,Reactivos,,rango_etario_16,entero,
A11,E,AJ,80 y más años,Procesados,rango_etario_80_y_mas_anos,entero,
A11,E,AK,Reactivos,,rango_etario_17,entero,
A11,E,AL,POR SEXO (Procesados),Hombres,por_sexo_procesados_hombres,entero,
A11,E,AM,Mujeres,,por_sexo_procesados_mujeres,entero,
A11,E,AN,TRANS,Masculino,trans_masculino,entero,
A11,E,AO,Femenino,,trans_femenino,entero,
A11,E,AP,Pueblos Originarios,,pueblos_originarios,entero,
A11,E,AQ,Migrantes,,migrantes,entero,
A11,F,A,GRUPOS DE USUARIOS POR INSTANCIA,,grupos_de_usuarios_por_instancia,entero,
A11,F,C,TOTAL,Procesados,grupos_de_usuarios_por_instancia_2,entero,
A11,F,D,Confirmados positivos por ISP,,total,entero,
A11,F,E,RANGO ETARIO,Menos de 12 meses | Procesados,total_2,entero,
A11,F,F,Confirmados positivos por ISP,,rango_etario_menos_de_12_meses,entero,
A11,F,G,12-24 meses,Procesados,rango_etario,entero,
A11,F,H,Confirmados positivos por ISP,,rango_etario_12_24_meses,entero,
A11,F,I,3 - 4 años,Procesados,rango_etario_2,entero,
A11,F,J,Confirmados positivos por ISP,,rango_etario_3_4_anos,entero,
A11,F,K,5 - 9 años,Procesados,rango_etario_3,entero,
A11,F,L,Confirmados positivos por ISP,,rango_etario_5_9_anos,entero,
A11,F,M,10 - 14 años,Procesados,rango_etario_4,entero,
A11,F,N,Confirmados positivos por ISP,,rango_etario_10_14_anos,entero,
A11,F,O,15 - 19 años,Procesados,rango_etario_5,entero,
A11,F,P,Confirmados positivos por ISP,,rango_etario_15_19_anos,entero,
A11,F,Q,20 - 24 años,Procesados,rango_etario_6,entero,
A11,F,R,Confirmados positivos por ISP,,rango_etario_20_24_anos,entero,
A11,F,S,25 - 29 años,Procesados,rango_etario_7,entero,
A11,F,T,Confirmados positivos por ISP,,rango_etario_25_29_anos,entero,
A11,F,U,30 - 34 años,Procesados,rango_etario_8,entero,
A11,F,V,Confirmados positivos por ISP,,rango_etario_30_34_anos,entero,
A11,F,W,35 - 39 años,Procesados,rango_etario_9,entero,
A11,F,X,Confirmados positivos por ISP,,rango_etario_35_39_anos,entero,
A11,F,Y,40 - 44 años,Procesados,rango_etario_10,entero,
A11,F,Z,Confirmados positivos por ISP,,rango_etario_40_44_anos,entero,
A11,F,AA,45 - 49 años,Procesados,rango_etario_11,entero,
A11,F,AB,Confirmados positivos por ISP,,rango_etario_45_49_anos,entero,
A11,F,AC,50 - 54 años,Procesados,rango_etario_12,entero,
A11,F,AD,Confirmados positivos por ISP,,rango_etario_50_54_anos,entero,
A11,F,AE,55 - 59 años,Procesados,rango_etario_13,entero,
A11,F,AF,Confirmados positivos por ISP,,rango_etario_55_59_anos,entero,
A11,F,AG,60 - 64 años,Procesados,rango_etario_14,entero,
A11,F,AH,Confirmados positivos por ISP,,rango_etario_60_64_anos,entero,
A11,F,AI,65 y Mas años,Procesados,rango_etario_15,entero,
A11,F,AJ,Confirmados positivos por ISP,,rango_etario_65_y_mas_anos,entero,
A11,F,AK,POR SEXO,Hombres | Procesados,rango_etario_16,entero,
A11,F,AL,Confirmados positivos por ISP,,por_sexo_hombres,entero,
A11,F,AM,Mujeres,Procesados,por_sexo,entero,
A11,F,AN,Confirmados positivos por ISP,,por_sexo_mujeres,entero,
A11,F,AO,TRANS,Masculino | Procesados,por_sexo_2,entero,
A11,F,AP,Confirmados positivos por ISP,,trans_masculino,entero,
A11,F,AQ,Femenino,Procesados,trans,entero,
A11,F,AR,Confirmados positivos por ISP,,trans_femenino,entero,
A11,F,AS,Pueblos originarios,Procesados,trans_2,entero,
A11,F,AT,Confirmados positivos por ISP,,pueblos_originarios,entero,
